ano,uf,tipo,combustivel,qtde
2018,RIO GRANDE DO SUL,caminhonete,gasolina,338469
2018,RIO GRANDE DO SUL,camioneta,diesel,91406
2018,RIO GRANDE DO SUL,camioneta,eletrico,42
2018,RIO GRANDE DO SUL,camioneta,gasolina,209028
2018,RIO GRANDE DO SUL,microonibus,diesel,20268
2018,RIO GRANDE DO SUL,motocicleta,gasolina,1063815
2018,RIO GRANDE DO SUL,motoneta,gasolina,188579
2018,RIO GRANDE DO SUL,onibus,diesel,41270
2018,RIO GRANDE DO SUL,utilitario,eletrico,8
2018,RIO GRANDE DO SUL,utilitario,flex,28514
2018,RIO GRANDE DO SUL,utilitario,gasolina,27417
2018,RONDONIA,automovel,alcool,10400
2018,RONDONIA,automovel,eletrico,40
2018,RONDONIA,automovel,flex,264710
2018,RONDONIA,automovel,gasolina,0
2018,RONDONIA,automovel,gnv,87
2018,RONDONIA,caminhao,diesel,30818
2018,RONDONIA,caminhaotrator,diesel,6793
2018,RONDONIA,caminhonete,diesel,37754
2018,RONDONIA,caminhonete,eletrico,12
2018,RONDONIA,caminhonete,gasolina,46562
2018,RONDONIA,camioneta,diesel,8647
2018,RONDONIA,camioneta,eletrico,3
2018,RONDONIA,camioneta,gasolina,10665
2018,RONDONIA,microonibus,diesel,1231
2018,RONDONIA,motocicleta,gasolina,391508
2018,RONDONIA,motoneta,gasolina,118149
2018,RONDONIA,onibus,diesel,6103
2018,RONDONIA,utilitario,eletrico,1
2018,RONDONIA,utilitario,flex,3536
2018,RONDONIA,utilitario,gasolina,0
2018,RORAIMA,automovel,alcool,1448
2018,RORAIMA,automovel,eletrico,18
2018,RORAIMA,automovel,flex,70579
2018,RORAIMA,automovel,gasolina,0
2018,RORAIMA,automovel,gnv,47
2018,RORAIMA,caminhao,diesel,4918
2018,RORAIMA,caminhaotrator,diesel,823
2018,RORAIMA,caminhonete,diesel,8186
2018,RORAIMA,caminhonete,eletrico,6
2018,RORAIMA,caminhonete,gasolina,14238
2018,RORAIMA,camioneta,diesel,3274
2018,RORAIMA,camioneta,eletrico,2
2018,RORAIMA,camioneta,gasolina,5693
2018,RORAIMA,microonibus,diesel,703
2018,RORAIMA,motocicleta,gasolina,79924
2018,RORAIMA,motoneta,gasolina,19600
2018,RORAIMA,onibus,diesel,1123
2018,RORAIMA,utilitario,eletrico,0
2018,RORAIMA,utilitario,flex,1214
2018,RORAIMA,utilitario,gasolina,0
2018,SANTA CATARINA,automovel,alcool,132633
2018,SANTA CATARINA,automovel,eletrico,585
2018,SANTA CATARINA,automovel,flex,1873398
2018,SANTA CATARINA,automovel,gasolina,775931
2018,SANTA CATARINA,automovel,gnv,97038
2018,SANTA CATARINA,caminhao,diesel,149632
2018,SANTA CATARINA,caminhaotrator,diesel,53200
2018,SANTA CATARINA,caminhonete,diesel,93366
2018,SANTA CATARINA,caminhonete,eletrico,64
2018,SANTA CATARINA,caminhonete,gasolina,222527
2018,SANTA CATARINA,camioneta,diesel,74209
2018,SANTA CATARINA,camioneta,eletrico,51
2018,SANTA CATARINA,camioneta,gasolina,176866
2018,SANTA CATARINA,microonibus,diesel,12169
2018,SANTA CATARINA,motocicleta,gasolina,859995
2018,SANTA CATARINA,motoneta,gasolina,271047
2018,SANTA CATARINA,onibus,diesel,19277
2018,SANTA CATARINA,utilitario,eletrico,11
2018,SANTA CATARINA,utilitario,flex,36409
2018,SANTA CATARINA,utilitario,gasolina,19544
2018,SAO PAULO,automovel,alcool,1834514
2018,SAO PAULO,automovel,eletrico,3982
2018,SAO PAULO,automovel,flex,10268539
2018,SAO PAULO,automovel,gasolina,5662844
2018,SAO PAULO,automovel,gnv,278474
2018,SAO PAULO,caminhao,diesel,665718
2018,SAO PAULO,caminhaotrator,diesel,179899
2018,SAO PAULO,caminhonete,diesel,338529
2018,SAO PAULO,caminhonete,eletrico,367
2018,SAO PAULO,caminhonete,gasolina,1322424
2018,SAO PAULO,camioneta,diesel,291043
2018,SAO PAULO,camioneta,eletrico,315
2018,SAO PAULO,camioneta,gasolina,1136921
2018,SAO PAULO,microonibus,diesel,117141
2018,SAO PAULO,motocicleta,gasolina,4548429
2018,SAO PAULO,motoneta,gasolina,889750
2018,SAO PAULO,onibus,diesel,160810
2018,SAO PAULO,utilitario,eletrico,57
2018,SAO PAULO,utilitario,flex,147841
2018,SAO PAULO,utilitario,gasolina,111952
2018,SERGIPE,automovel,alcool,18475
2018,SERGIPE,automovel,eletrico,46
2018,SERGIPE,automovel,flex,284291
2018,SERGIPE,automovel,gasolina,0
2018,SERGIPE,automovel,gnv,21754
2018,SERGIPE,caminhao,diesel,21099
2018,SERGIPE,caminhaotrator,diesel,2574
2018,SERGIPE,caminhonete,diesel,14591
2018,SERGIPE,caminhonete,eletrico,6
2018,SERGIPE,caminhonete,gasolina,28485
2018,SERGIPE,camioneta,diesel,5112
2018,SERGIPE,camioneta,eletrico,2
2018,SERGIPE,camioneta,gasolina,9981
2018,SERGIPE,microonibus,diesel,3461
2018,SERGIPE,motocicleta,gasolina,247918
2018,SERGIPE,motoneta,gasolina,42394
2018,SERGIPE,onibus,diesel,7025
2018,SERGIPE,utilitario,eletrico,1
2018,SERGIPE,utilitario,flex,3969
2018,SERGIPE,utilitario,gasolina,444
2018,TOCANTINS,automovel,alcool,10915
2018,TOCANTINS,automovel,eletrico,29
2018,TOCANTINS,automovel,flex,197193
2018,TOCANTINS,automovel,gasolina,0
2018,TOCANTINS,automovel,gnv,260
2018,TOCANTINS,caminhao,diesel,22204
2018,TOCANTINS,caminhaotrator,diesel,5124
2018,TOCANTINS,caminhonete,diesel,26667
2018,TOCANTINS,caminhonete,eletrico,8
2018,TOCANTINS,caminhonete,gasolina,29734
2018,TOCANTINS,camioneta,diesel,8578
2018,TOCANTINS,camioneta,eletrico,3
2018,TOCANTINS,camioneta,gasolina,9565
2018,TOCANTINS,microonibus,diesel,1526
2018,TOCANTINS,motocicleta,gasolina,230306
2018,TOCANTINS,motoneta,gasolina,94117
2018,TOCANTINS,onibus,diesel,5537
2018,TOCANTINS,utilitario,eletrico,0
2018,TOCANTINS,utilitario,flex,3528
2018,TOCANTINS,utilitario,gasolina,0
2019,ACRE,automovel,alcool,3617
2019,ACRE,automovel,eletrico,27
2019,ACRE,automovel,flex,85822
2019,ACRE,automovel,gasolina,0
2019,ACRE,automovel,gnv,14
2019,ACRE,caminhao,diesel,7287
2019,ACRE,caminhaotrator,diesel,958
2019,ACRE,caminhonete,diesel,13095
2019,ACRE,caminhonete,eletrico,8
2019,ACRE,caminhonete,gasolina,12114
2019,ACRE,camioneta,diesel,3318
2019,ACRE,camioneta,eletrico,2
2019,ACRE,camioneta,gasolina,3070
2019,ACRE,microonibus,diesel,364
2019,ACRE,motocicleta,gasolina,121736
2019,ACRE,motoneta,gasolina,26186
2019,ACRE,onibus,diesel,1212
2019,ACRE,utilitario,eletrico,0
2019,ACRE,utilitario,flex,1346
2019,ACRE,utilitario,gasolina,0
2019,ALAGOAS,automovel,alcool,24171
2019,ALAGOAS,automovel,eletrico,33
2019,ALAGOAS,automovel,flex,320491
2019,ALAGOAS,automovel,gasolina,0
2019,ALAGOAS,automovel,gnv,22321
2019,ALAGOAS,caminhao,diesel,21836
2019,ALAGOAS,caminhaotrator,diesel,2666
2019,ALAGOAS,caminhonete,diesel,18530
2019,ALAGOAS,caminhonete,eletrico,5
2019,ALAGOAS,caminhonete,gasolina,33339
2019,ALAGOAS,camioneta,diesel,9382
2019,ALAGOAS,camioneta,eletrico,2
2019,ALAGOAS,camioneta,gasolina,16878
2019,ALAGOAS,microonibus,diesel,6973
2019,ALAGOAS,motocicleta,gasolina,299431
2019,ALAGOAS,motoneta,gasolina,41949
2019,ALAGOAS,onibus,diesel,8023
2019,ALAGOAS,utilitario,eletrico,1
2019,ALAGOAS,utilitario,flex,6350
2019,ALAGOAS,utilitario,gasolina,53
2019,AMAPA,automovel,alcool,1445
2019,AMAPA,automovel,eletrico,18
2019,AMAPA,automovel,flex,81416
2019,AMAPA,automovel,gasolina,0
2019,AMAPA,automovel,gnv,16
2019,AMAPA,caminhao,diesel,4136
2019,AMAPA,caminhaotrator,diesel,405
2019,AMAPA,caminhonete,diesel,5764
2019,AMAPA,caminhonete,eletrico,4
2019,AMAPA,caminhonete,gasolina,14569
2019,AMAPA,camioneta,diesel,1873
2019,AMAPA,camioneta,eletrico,1
2019,AMAPA,camioneta,gasolina,4736
2019,AMAPA,microonibus,diesel,433
2019,AMAPA,motocicleta,gasolina,66979
2019,AMAPA,motoneta,gasolina,12343
2019,AMAPA,onibus,diesel,1275
2019,AMAPA,utilitario,eletrico,0
2019,AMAPA,utilitario,flex,1019
2019,AMAPA,utilitario,gasolina,0
2019,AMAZONAS,automovel,alcool,16190
2019,AMAZONAS,automovel,eletrico,116
2019,AMAZONAS,automovel,flex,386144
2019,AMAZONAS,automovel,gasolina,0
2019,AMAZONAS,automovel,gnv,2073
2019,AMAZONAS,caminhao,diesel,20004
2019,AMAZONAS,caminhaotrator,diesel,3533
2019,AMAZONAS,caminhonete,diesel,21614
2019,AMAZONAS,caminhonete,eletrico,23
2019,AMAZONAS,caminhonete,gasolina,59806
2019,AMAZONAS,camioneta,diesel,9262
2019,AMAZONAS,camioneta,eletrico,10
2019,AMAZONAS,camioneta,gasolina,25626
2019,AMAZONAS,microonibus,diesel,3544
2019,AMAZONAS,motocicleta,gasolina,266090
2019,AMAZONAS,motoneta,gasolina,59738
2019,AMAZONAS,onibus,diesel,9098
2019,AMAZONAS,utilitario,eletrico,2
2019,AMAZONAS,utilitario,flex,5460
2019,AMAZONAS,utilitario,gasolina,6
2019,BAHIA,automovel,alcool,99825
2019,BAHIA,automovel,eletrico,436
2019,BAHIA,automovel,flex,1717305
2019,BAHIA,automovel,gasolina,169
2019,BAHIA,automovel,gnv,58208
2019,BAHIA,caminhao,diesel,119989
2019,BAHIA,caminhaotrator,diesel,22377
2019,BAHIA,caminhonete,diesel,107176
2019,BAHIA,caminhonete,eletrico,83
2019,BAHIA,caminhonete,gasolina,248655
2019,BAHIA,camioneta,diesel,40100
2019,BAHIA,camioneta,eletrico,31
2019,BAHIA,camioneta,gasolina,93036
2019,BAHIA,microonibus,diesel,30240
2019,BAHIA,motocicleta,gasolina,1326172
2019,BAHIA,motoneta,gasolina,201372
2019,BAHIA,onibus,diesel,40740
2019,BAHIA,utilitario,eletrico,7
2019,BAHIA,utilitario,flex,29204
2019,BAHIA,utilitario,gasolina,2690
2019,CEARA,automovel,alcool,60929
2019,CEARA,automovel,eletrico,229
2019,CEARA,automovel,flex,1053170
2019,CEARA,automovel,gasolina,0
2019,CEARA,automovel,gnv,51255
2019,CEARA,caminhao,diesel,74414
2019,CEARA,caminhaotrator,diesel,9326
2019,CEARA,caminhonete,diesel,92608
2019,CEARA,caminhonete,eletrico,38
2019,CEARA,caminhonete,gasolina,101665
2019,CEARA,camioneta,diesel,33042
2019,CEARA,camioneta,eletrico,14
2019,CEARA,camioneta,gasolina,36274
2019,CEARA,microonibus,diesel,12898
2019,CEARA,motocicleta,gasolina,1407521
2019,CEARA,motoneta,gasolina,172215
2019,CEARA,onibus,diesel,17940
2019,CEARA,utilitario,eletrico,7
2019,CEARA,utilitario,flex,34143
2019,CEARA,utilitario,gasolina,0
2019,DISTRITO FEDERAL,automovel,alcool,57905
2019,DISTRITO FEDERAL,automovel,eletrico,623
2019,DISTRITO FEDERAL,automovel,flex,953149
2019,DISTRITO FEDERAL,automovel,gasolina,290493
2019,DISTRITO FEDERAL,automovel,gnv,1636
2019,DISTRITO FEDERAL,caminhao,diesel,24256
2019,DISTRITO FEDERAL,caminhaotrator,diesel,3596
2019,DISTRITO FEDERAL,caminhonete,diesel,35401
2019,DISTRITO FEDERAL,caminhonete,eletrico,57
2019,DISTRITO FEDERAL,caminhonete,gasolina,82754
2019,DISTRITO FEDERAL,camioneta,diesel,30272
2019,DISTRITO FEDERAL,camioneta,eletrico,48
2019,DISTRITO FEDERAL,camioneta,gasolina,70766
2019,DISTRITO FEDERAL,microonibus,diesel,6005
2019,DISTRITO FEDERAL,motocicleta,gasolina,194864
2019,DISTRITO FEDERAL,motoneta,gasolina,20399
2019,DISTRITO FEDERAL,onibus,diesel,12903
2019,DISTRITO FEDERAL,utilitario,eletrico,14
2019,DISTRITO FEDERAL,utilitario,flex,21195
2019,DISTRITO FEDERAL,utilitario,gasolina,7784
2019,ESPIRITO SANTO,automovel,alcool,53240
2019,ESPIRITO SANTO,automovel,eletrico,327
2019,ESPIRITO SANTO,automovel,flex,767205
2019,ESPIRITO SANTO,automovel,gasolina,110179
2019,ESPIRITO SANTO,automovel,gnv,37288
2019,ESPIRITO SANTO,caminhao,diesel,74103
2019,ESPIRITO SANTO,caminhaotrator,diesel,19000
2019,ESPIRITO SANTO,caminhonete,diesel,52177
2019,ESPIRITO SANTO,caminhonete,eletrico,54
2019,ESPIRITO SANTO,caminhonete,gasolina,107160
2019,ESPIRITO SANTO,camioneta,diesel,27302
2019,ESPIRITO SANTO,camioneta,eletrico,28
2019,ESPIRITO SANTO,camioneta,gasolina,56070
2019,ESPIRITO SANTO,microonibus,diesel,8384
2019,ESPIRITO SANTO,motocicleta,gasolina,453957
2019,ESPIRITO SANTO,motoneta,gasolina,111608
2019,ESPIRITO SANTO,onibus,diesel,14966
2019,ESPIRITO SANTO,utilitario,eletrico,7
2019,ESPIRITO SANTO,utilitario,flex,16421
2019,ESPIRITO SANTO,utilitario,gasolina,4296
2019,GOIAS,automovel,alcool,159643
2019,GOIAS,automovel,eletrico,272
2019,GOIAS,automovel,flex,1453341
2019,GOIAS,automovel,gasolina,260789
2019,GOIAS,automovel,gnv,4650
2019,GOIAS,caminhao,diesel,112173
2019,GOIAS,caminhaotrator,diesel,32673
2019,GOIAS,caminhonete,diesel,128444
2019,GOIAS,caminhonete,eletrico,54
2019,GOIAS,caminhonete,gasolina,246356
2019,GOIAS,camioneta,diesel,32572
2019,GOIAS,camioneta,eletrico,14
2019,GOIAS,camioneta,gasolina,62475
2019,GOIAS,microonibus,diesel,10241
2019,GOIAS,motocicleta,gasolina,890942
2019,GOIAS,motoneta,gasolina,286020
2019,GOIAS,onibus,diesel,23332
2019,GOIAS,utilitario,eletrico,4
2019,GOIAS,utilitario,flex,21216
2019,GOIAS,utilitario,gasolina,6205
2019,MARANHAO,automovel,alcool,13836
2019,MARANHAO,automovel,eletrico,125
2019,MARANHAO,automovel,flex,434092
2019,MARANHAO,automovel,gasolina,0
2019,MARANHAO,automovel,gnv,283
2019,MARANHAO,caminhao,diesel,42039
2019,MARANHAO,caminhaotrator,diesel,5290
2019,MARANHAO,caminhonete,diesel,53681
2019,MARANHAO,caminhonete,eletrico,33
2019,MARANHAO,caminhonete,gasolina,63975
2019,MARANHAO,camioneta,diesel,13763
2019,MARANHAO,camioneta,eletrico,8
2019,MARANHAO,camioneta,gasolina,16402
2019,MARANHAO,microonibus,diesel,5157
2019,MARANHAO,motocicleta,gasolina,887301
2019,MARANHAO,motoneta,gasolina,155588
2019,MARANHAO,onibus,diesel,9524
2019,MARANHAO,utilitario,eletrico,3
2019,MARANHAO,utilitario,flex,10844
2019,MARANHAO,utilitario,gasolina,0
2019,MATO GROSSO,automovel,alcool,48431
2019,MATO GROSSO,automovel,eletrico,260
2019,MATO GROSSO,automovel,flex,695417
2019,MATO GROSSO,automovel,gasolina,0
2019,MATO GROSSO,automovel,gnv,1332
2019,MATO GROSSO,caminhao,diesel,73731
2019,MATO GROSSO,caminhaotrator,diesel,37546
2019,MATO GROSSO,caminhonete,diesel,96508
2019,MATO GROSSO,caminhonete,eletrico,81
2019,MATO GROSSO,caminhonete,gasolina,134886
2019,MATO GROSSO,camioneta,diesel,19301
2019,MATO GROSSO,camioneta,eletrico,16
2019,MATO GROSSO,camioneta,gasolina,26977
2019,MATO GROSSO,microonibus,diesel,3695
2019,MATO GROSSO,motocicleta,gasolina,637134
2019,MATO GROSSO,motoneta,gasolina,237447
2019,MATO GROSSO,onibus,diesel,12352
2019,MATO GROSSO,utilitario,eletrico,6
2019,MATO GROSSO,utilitario,flex,16531
2019,MATO GROSSO,utilitario,gasolina,0
2019,MATO GROSSO DO SUL,automovel,alcool,54092
2019,MATO GROSSO DO SUL,automovel,eletrico,128
2019,MATO GROSSO DO SUL,automovel,flex,583828
2019,MATO GROSSO DO SUL,automovel,gasolina,108184
2019,MATO GROSSO DO SUL,automovel,gnv,5190
2019,MATO GROSSO DO SUL,caminhao,diesel,53315
2019,MATO GROSSO DO SUL,caminhaotrator,diesel,18887
2019,MATO GROSSO DO SUL,caminhonete,diesel,69214
2019,MATO GROSSO DO SUL,caminhonete,eletrico,29
2019,MATO GROSSO DO SUL,caminhonete,gasolina,101563
2019,MATO GROSSO DO SUL,camioneta,diesel,14645
2019,MATO GROSSO DO SUL,camioneta,eletrico,6
2019,MATO GROSSO DO SUL,camioneta,gasolina,21490
2019,MATO GROSSO DO SUL,microonibus,diesel,4007
2019,MATO GROSSO DO SUL,motocicleta,gasolina,375999
2019,MATO GROSSO DO SUL,motoneta,gasolina,114051
2019,MATO GROSSO DO SUL,onibus,diesel,10029
2019,MATO GROSSO DO SUL,utilitario,eletrico,2
2019,MATO GROSSO DO SUL,utilitario,flex,10734
2019,MATO GROSSO DO SUL,utilitario,gasolina,3079
2019,MINAS GERAIS,automovel,alcool,435582
2019,MINAS GERAIS,automovel,eletrico,919
2019,MINAS GERAIS,automovel,flex,4564491
2019,MINAS GERAIS,automovel,gasolina,1288790
2019,MINAS GERAIS,automovel,gnv,36839
2019,MINAS GERAIS,caminhao,diesel,337544
2019,MINAS GERAIS,caminhaotrator,diesel,77091
2019,MINAS GERAIS,caminhonete,diesel,240679
2019,MINAS GERAIS,caminhonete,eletrico,143
2019,MINAS GERAIS,caminhonete,gasolina,742284
2019,MINAS GERAIS,camioneta,diesel,81241
2019,MINAS GERAIS,camioneta,eletrico,48
2019,MINAS GERAIS,camioneta,gasolina,250557
2019,MINAS GERAIS,microonibus,diesel,47520
2019,MINAS GERAIS,motocicleta,gasolina,2562171
2019,MINAS GERAIS,motoneta,gasolina,301885
2019,MINAS GERAIS,onibus,diesel,79530
2019,MINAS GERAIS,utilitario,eletrico,11
2019,MINAS GERAIS,utilitario,flex,55932
2019,MINAS GERAIS,utilitario,gasolina,21582
2019,PARA,automovel,alcool,23883
2019,PARA,automovel,eletrico,131
2019,PARA,automovel,flex,590412
2019,PARA,automovel,gasolina,0
2019,PARA,automovel,gnv,391
2019,PARA,caminhao,diesel,62521
2019,PARA,caminhaotrator,diesel,9562
2019,PARA,caminhonete,diesel,71636
2019,PARA,caminhonete,eletrico,32
2019,PARA,caminhonete,gasolina,80574
2019,PARA,camioneta,diesel,20115
2019,PARA,camioneta,eletrico,9
2019,PARA,camioneta,gasolina,22625
2019,PARA,microonibus,diesel,6705
2019,PARA,motocicleta,gasolina,898901
2019,PARA,motoneta,gasolina,198910
2019,PARA,onibus,diesel,19076
2019,PARA,utilitario,eletrico,3
2019,PARA,utilitario,flex,14014
2019,PARA,utilitario,gasolina,0
2019,PARAIBA,automovel,alcool,29278
2019,PARAIBA,automovel,eletrico,76
2019,PARAIBA,automovel,flex,489651
2019,PARAIBA,automovel,gasolina,0
2019,PARAIBA,automovel,gnv,22979
2019,PARAIBA,caminhao,diesel,28888
2019,PARAIBA,caminhaotrator,diesel,2882
2019,PARAIBA,caminhonete,diesel,30142
2019,PARAIBA,caminhonete,eletrico,11
2019,PARAIBA,caminhonete,gasolina,46355
2019,PARAIBA,camioneta,diesel,14993
2019,PARAIBA,camioneta,eletrico,5
2019,PARAIBA,camioneta,gasolina,23058
2019,PARAIBA,microonibus,diesel,4925
2019,PARAIBA,motocicleta,gasolina,503178
2019,PARAIBA,motoneta,gasolina,69848
2019,PARAIBA,onibus,diesel,7657
2019,PARAIBA,utilitario,eletrico,2
2019,PARAIBA,utilitario,flex,11422
2019,PARAIBA,utilitario,gasolina,185
2019,PARANA,automovel,alcool,418759
2019,PARANA,automovel,eletrico,1072
2019,PARANA,automovel,flex,2666263
2019,PARANA,automovel,gasolina,1357539
2019,PARANA,automovel,gnv,40590
2019,PARANA,caminhao,diesel,270700
2019,PARANA,caminhaotrator,diesel,98019
2019,PARANA,caminhonete,diesel,199017
2019,PARANA,caminhonete,eletrico,154
2019,PARANA,caminhonete,gasolina,446734
2019,PARANA,camioneta,diesel,87951
2019,PARANA,camioneta,eletrico,68
2019,PARANA,camioneta,gasolina,197423
2019,PARANA,microonibus,diesel,23693
2019,PARANA,motocicleta,gasolina,1175679
2019,PARANA,motoneta,gasolina,301615
2019,PARANA,onibus,diesel,44203
2019,PARANA,utilitario,eletrico,16
2019,PARANA,utilitario,flex,39186
2019,PARANA,utilitario,gasolina,26702
2019,PERNAMBUCO,automovel,alcool,93993
2019,PERNAMBUCO,automovel,eletrico,285
2019,PERNAMBUCO,automovel,flex,1197105
2019,PERNAMBUCO,automovel,gasolina,0
2019,PERNAMBUCO,automovel,gnv,61291
2019,PERNAMBUCO,caminhao,diesel,93491
2019,PERNAMBUCO,caminhaotrator,diesel,13110
2019,PERNAMBUCO,caminhonete,diesel,55081
2019,PERNAMBUCO,caminhonete,eletrico,36
2019,PERNAMBUCO,caminhonete,gasolina,115471
2019,PERNAMBUCO,camioneta,diesel,34161
2019,PERNAMBUCO,camioneta,eletrico,22
2019,PERNAMBUCO,camioneta,gasolina,71615
2019,PERNAMBUCO,microonibus,diesel,19171
2019,PERNAMBUCO,motocicleta,gasolina,1067151
2019,PERNAMBUCO,motoneta,gasolina,111457
2019,PERNAMBUCO,onibus,diesel,20651
2019,PERNAMBUCO,utilitario,eletrico,5
2019,PERNAMBUCO,utilitario,flex,20321
2019,PERNAMBUCO,utilitario,gasolina,1615
2019,PIAUI,automovel,alcool,18546
2019,PIAUI,automovel,eletrico,84
2019,PIAUI,automovel,flex,347968
2019,PIAUI,automovel,gasolina,0
2019,PIAUI,automovel,gnv,739
2019,PIAUI,caminhao,diesel,30685
2019,PIAUI,caminhaotrator,diesel,2931
2019,PIAUI,caminhonete,diesel,38681
2019,PIAUI,caminhonete,eletrico,19
2019,PIAUI,caminhonete,gasolina,45377
2019,PIAUI,camioneta,diesel,14841
2019,PIAUI,camioneta,eletrico,7
2019,PIAUI,camioneta,gasolina,17409
2019,PIAUI,microonibus,diesel,4172
2019,PIAUI,motocicleta,gasolina,570856
2019,PIAUI,motoneta,gasolina,101686
2019,PIAUI,onibus,diesel,8305
2019,PIAUI,utilitario,eletrico,2
2019,PIAUI,utilitario,flex,7927
2019,PIAUI,utilitario,gasolina,0
2019,RIO DE JANEIRO,automovel,alcool,308196
2019,RIO DE JANEIRO,automovel,eletrico,886
2019,RIO DE JANEIRO,automovel,flex,2044283
2019,RIO DE JANEIRO,automovel,gasolina,829513
2019,RIO DE JANEIRO,automovel,gnv,1409951
2019,RIO DE JANEIRO,caminhao,diesel,144582
2019,RIO DE JANEIRO,caminhaotrator,diesel,18563
2019,RIO DE JANEIRO,caminhonete,diesel,52377
2019,RIO DE JANEIRO,caminhonete,eletrico,60
2019,RIO DE JANEIRO,caminhonete,gasolina,260626
2019,RIO DE JANEIRO,camioneta,diesel,58711
2019,RIO DE JANEIRO,camioneta,eletrico,68
2019,RIO DE JANEIRO,camioneta,gasolina,292142
2019,RIO DE JANEIRO,microonibus,diesel,39337
2019,RIO DE JANEIRO,motocicleta,gasolina,974996
2019,RIO DE JANEIRO,motoneta,gasolina,175563
2019,RIO DE JANEIRO,onibus,diesel,45160
2019,RIO DE JANEIRO,utilitario,eletrico,12
2019,RIO DE JANEIRO,utilitario,flex,28011
2019,RIO DE JANEIRO,utilitario,gasolina,34909
2019,RIO GRANDE DO NORTE,automovel,alcool,30155
2019,RIO GRANDE DO NORTE,automovel,eletrico,76
2019,RIO GRANDE DO NORTE,automovel,flex,477840
2019,RIO GRANDE DO NORTE,automovel,gasolina,10218
2019,RIO GRANDE DO NORTE,automovel,gnv,50777
2019,RIO GRANDE DO NORTE,caminhao,diesel,35118
2019,RIO GRANDE DO NORTE,caminhaotrator,diesel,3782
2019,RIO GRANDE DO NORTE,caminhonete,diesel,31831
2019,RIO GRANDE DO NORTE,caminhonete,eletrico,11
2019,RIO GRANDE DO NORTE,caminhonete,gasolina,50415
2019,RIO GRANDE DO NORTE,camioneta,diesel,15516
2019,RIO GRANDE DO NORTE,camioneta,eletrico,5
2019,RIO GRANDE DO NORTE,camioneta,gasolina,24574
2019,RIO GRANDE DO NORTE,microonibus,diesel,5234
2019,RIO GRANDE DO NORTE,motocicleta,gasolina,447797
2019,RIO GRANDE DO NORTE,motoneta,gasolina,62726
2019,RIO GRANDE DO NORTE,onibus,diesel,7572
2019,RIO GRANDE DO NORTE,utilitario,eletrico,2
2019,RIO GRANDE DO NORTE,utilitario,flex,14377
2019,RIO GRANDE DO NORTE,utilitario,gasolina,2743
2019,RIO GRANDE DO SUL,automovel,alcool,196571
2019,RIO GRANDE DO SUL,automovel,eletrico,869
2019,RIO GRANDE DO SUL,automovel,flex,2311103
2019,RIO GRANDE DO SUL,automovel,gasolina,1774862
2019,RIO GRANDE DO SUL,automovel,gnv,78554
2019,RIO GRANDE DO SUL,caminhao,diesel,230500
2019,RIO GRANDE DO SUL,caminhaotrator,diesel,64438
2019,RIO GRANDE DO SUL,caminhonete,diesel,160909
2019,RIO GRANDE DO SUL,caminhonete,eletrico,103
2019,RIO GRANDE DO SUL,caminhonete,gasolina,354946
2019,RIO GRANDE DO SUL,camioneta,diesel,99032
2019,RIO GRANDE DO SUL,camioneta,eletrico,63
2019,RIO GRANDE DO SUL,camioneta,gasolina,218454
2019,RIO GRANDE DO SUL,microonibus,diesel,20883
2019,RIO GRANDE DO SUL,motocicleta,gasolina,1088069
2019,RIO GRANDE DO SUL,motoneta,gasolina,194164
2019,RIO GRANDE DO SUL,onibus,diesel,42303
2019,RIO GRANDE DO SUL,utilitario,eletrico,13
2019,RIO GRANDE DO SUL,utilitario,flex,34274
2019,RIO GRANDE DO SUL,utilitario,gasolina,30402
2019,RONDONIA,automovel,alcool,10427
2019,RONDONIA,automovel,eletrico,49
2019,RONDONIA,automovel,flex,281292
2019,RONDONIA,automovel,gasolina,0
2019,RONDONIA,automovel,gnv,87
2019,RONDONIA,caminhao,diesel,31276
2019,RONDONIA,caminhaotrator,diesel,7235
2019,RONDONIA,caminhonete,diesel,41318
2019,RONDONIA,caminhonete,eletrico,15
2019,RONDONIA,caminhonete,gasolina,49800
2019,RONDONIA,camioneta,diesel,8977
2019,RONDONIA,camioneta,eletrico,3
2019,RONDONIA,camioneta,gasolina,10821
2019,RONDONIA,microonibus,diesel,1291
2019,RONDONIA,motocicleta,gasolina,403943
2019,RONDONIA,motoneta,gasolina,123646
2019,RONDONIA,onibus,diesel,6303
2019,RONDONIA,utilitario,eletrico,1
2019,RONDONIA,utilitario,flex,4116
2019,RONDONIA,utilitario,gasolina,0
2019,RORAIMA,automovel,alcool,1452
2019,RORAIMA,automovel,eletrico,23
2019,RORAIMA,automovel,flex,74469
2019,RORAIMA,automovel,gasolina,0
2019,RORAIMA,automovel,gnv,49
2019,RORAIMA,caminhao,diesel,5197
2019,RORAIMA,caminhaotrator,diesel,888
2019,RORAIMA,caminhonete,diesel,8998
2019,RORAIMA,caminhonete,eletrico,7
2019,RORAIMA,caminhonete,gasolina,15291
2019,RORAIMA,camioneta,diesel,3385
2019,RORAIMA,camioneta,eletrico,3
2019,RORAIMA,camioneta,gasolina,5754
2019,RORAIMA,microonibus,diesel,740
2019,RORAIMA,motocicleta,gasolina,81805
2019,RORAIMA,motoneta,gasolina,20101
2019,RORAIMA,onibus,diesel,1150
2019,RORAIMA,utilitario,eletrico,0
